book_id,title,authors,genres,description,image_url
429549,"The Wonderful Wizard of Oz","L. Frank Baum","Spanish|Fiction|Young Adult|Literature|Adventure|Children|History|Fairy tales","Over a century after its initial publication, The Wonderful Wizard of Oz is still captivating the hearts of countless readers. Come adventure with Dorothy and her three friends: the Scarecrow, the Tin Woodman, and the Cowardly Lion, as they follow the Yellow Brick Road to the Emerald City for an audience with the Great Oz, the mightiest Wizard in the land, and the only one that can return Dorothy to her home in Kansas.","https://assets.hardcover.app/edition/6267262/2b41e818a309613f91fb9823f51c3ffa36eaf1e8.jpeg"
445738,"Oryx and Crake","Margaret Atwood","dark|mysterious|reflective|sad|medium|A mix driven","Oryx and Crake is at once an unforgettable love story and a compelling vision of the future. Snowman, known as Jimmy before mankind was overwhelmed by a plague, is struggling to survive in a world where he may be the last human, and mourning the loss of his best friend, Crake, and the beautiful and elusive Oryx whom they both loved. In search of answers, Snowman embarks on a journey–with the help of the green-eyed Children of Crake–through the lush wilderness that was so recently a great city, until powerful corporations took mankind on an uncontrolled genetic engineering ride. Margaret Atwood projects us into a near future that is both all too familiar and beyond our imagining.","https://assets.hardcover.app/editions/6878129/447340833598340.jpg"
117922,"White Night","Jim Butcher","Fantasy|Young Adult|Adventure|Science Fiction|Adventurous|fast|A mix driven|Loveable Characters","A sensational addition to the Dresden Files adventures-from a USA Today bestselling author.Professional wizard Harry Dresden is investigating a series of deaths in Chicago. Someone is killing practitioners of magic, those incapable of becoming full-fledged wizards. Shockingly, all the evidence points to Harry's half-brother, Thomas, as the murderer. Determined to clear his sibling's name, Harry uncovers a conspiracy within the White Council of Wizards that threatens not only him, but his nearest and dearest, too...","https://assets.hardcover.app/external_data/26679145/0910f7baaee7f2f7245e3bd25ba3a221c2a1fd95.jpeg"
380006,"Scarlet","Marissa Meyer","Young Adult|Science Fiction|Adventurous|slow|Diverse Characters|emotional|mysterious","Cinder, the cyborg mechanic, returns in the second thrilling installment of Marissa Meyer's bestselling Lunar Chronicles. She's trying to break out of prison--even though if she succeeds, she'll be the Commonwealth's most wanted fugitive. Halfway around the world, Scarlet Benoit's grandmother is missing. It turns out there are many things Scarlet doesn't know about her grandmother or the grave danger she has lived in her whole life. When Scarlet encounters Wolf, a street fighter who may have information as to her grandmother's whereabouts, she is loath to trust this stranger, but is inexplicably drawn to him, and he to her. As Scarlet and Wolf unravel one mystery, they encounter another when they meet Cinder. Now, all of them must stay one step ahead of the vicious Lunar Queen Levana, who will do anything for the handsome Prince Kai to become her husband, her king, her prisoner.","https://assets.hardcover.app/external_data/41551089/68ce1d7e9088f431355decebf647474e84b04bae.jpeg"
514157,"One Dark Window","Rachel Gillig","dark|tense|mysterious|slow|A mix driven|Gothic|Mystery","Elspeth Spindle needs more than luck to stay safe in the eerie, mist-locked kingdom she calls home—she needs a monster. She calls him the Nightmare, an ancient, mercurial spirit trapped in her head. He protects her. He keeps her secrets. But nothing comes for free, especially magic. When Elspeth meets a mysterious highwayman on the forest road, her life takes a drastic turn. Thrust into a world of shadow and deception, she joins a dangerous quest to cure the kingdom of the dark magic infecting it. Except the highwayman just so happens to be the King’s own nephew, Captain of the Destriers…and guilty of high treason. He and Elspeth have until Solstice to gather twelve Providence Cards—the keys to the cure. But as the stakes heighten and their undeniable attraction intensifies, Elspeth is forced to face her darkest secret yet: the Nightmare is slowly, darkly, taking over her mind. And she might not be able to stop him. For fans of Uprooted and For the Wolf comes a dark, lushly gothic fantasy about a maiden who must unleash the monster within to save her kingdom—but the monster in her head isn’t the only threat lurking.","https://assets.hardcover.app/edition/31828939/9cf81169b82316d77a84c61e95c7edee0ca281b2.jpeg"
230671,"Kindred","Octavia E. Butler","Science Fiction|Fantasy|Classics|Young Adult|dark|emotional|reflective|tense","""Dana's 26th birthday celebration ends when she's ripped from 1976 California and thrust onto a Maryland slave plantation in 1815. Her mission: keep alive the white boy who will grow up to assault her ancestor—because without him, she'll never be born. Every trip back grows more dangerous. Dana feels the lash, wears the chains, endures the daily terror that defined millions of lives. She can't just read about slavery's horrors—she lives them, bleeds from them, nearly breaks under them. Butler doesn't let you observe from a safe distance. You're trapped in Dana's skin as she navigates impossible choices: submit to survive, or resist and risk everything. You'll feel her desperation as she fights to preserve her humanity while the plantation's brutality threatens to consume her.""-- Provided by Amazon","https://assets.hardcover.app/edition/16413369/dbcdcc21-3f5d-4b6c-96b3-2899bc57b00b.jpg"
183146,"The Sandman, Vol. 1: Preludes & Nocturnes","Neil Gaiman","Comics|Fantasy|Young Adult|Adventure|Science Fiction|Classics|graphic novel|dark","Preludes and Nocturnes collects the first eight issues of The Sandman comic by Neil Gaiman published by DC Vertigo. The series centers on Morpheus (Dream of the Endless). Dream is imprisoned for decades by an occultist seeking immortality. Upon escaping, he must reclaim his objects of power while still in a weakened state, confronting an addict to his dream powder, the legions of Hell, and an all-powerful madman (Doctor Destiny) in the process.","https://assets.hardcover.app/edition/30404367/45670b01f982462ff2f712420fef4eb6cb49d1ee.jpeg"
772009,"The Tainted Cup","Robert Jackson Bennett","Fantasy|Mystery|Fiction|Adventurous|tense|mysterious|lighthearted","Even here at the Empire’s borders, where contagions abound and the blood of the leviathans works strange magical changes, it’s a death both terrifying and impossible. Assigned to investigate is Ana Dolabra, a detective whose reputation for brilliance is matched only by her eccentricities. Rumor has it that she wears a blindfold at all times, and that she can solve impossible cases without even stepping outside the walls of her home. At her side is her new assistant, Dinios Kol, magically altered in ways that make him the perfect aide to Ana’s brilliance. Din is at turns scandalized, perplexed, and utterly infuriated by his new superior—but as the case unfolds and he watches Ana’s mind leap from one startling deduction to the next, he must admit that she is, indeed, the Empire’s greatest detective. As the two close in on a mastermind and uncover a scheme that threatens the Empire itself, Din realizes he’s barely begun to assemble the puzzle that is Ana Dolabra—and wonders how long he’ll be able to keep his own secrets safe from her piercing intellect.","https://assets.hardcover.app/editions/30774097/5279737640186273-ttce1.jpg"
264175,"Ender's Shadow","Orson Scott Card","Science Fiction|Young Adult|Fantasy|Space|Adventure|War|Dystopian|Aliens","When Bean is sent to Battle School, he is constantly compared to the great Ender Wiggin, but Bean knows things Ender doesn't even dream of. And Bean knows that he can help Ender.","https://assets.hardcover.app/edition/16140085/ed4ea5b883a7b8b2e82502463848422a9950d62f.jpeg"
439477,"The Last Colony","John Scalzi","Science Fiction|Space|War|Aliens|Fantasy|Adventure|Adventurous|funny","Retired from his fighting days, John Perry is now village ombudsman for a human colony on distant Huckleberry. With his wife, former Special Forces warrior Jane Sagan, he farms several acres, adjudicates local disputes, and enjoys watching his adopted daughter grow up. That is, until his and Jane's past reaches out to bring them back into the game--as leaders of a new human colony, to be peopled by settlers from all the major human worlds, for a deep political purpose that will put Perry and Sagan back in the thick of interstellar politics, betrayal, and war. Old Man's War Series #1 Old Man’s War #2 The Ghost Brigades #3 The Last Colony #4 Zoe’s Tale #5 The Human Division #6 The End of All Things Short fiction: “After the Coup” Other Tor Books The Android’s Dream Agent to the Stars Your Hate Mail Will Be Graded Fuzzy Nation Redshirts Lock In The Collapsing Empire (forthcoming) At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.","https://assets.hardcover.app/edition/20587242/3f3faaa84d2696686d08b860829110a1652b75fe.jpeg"
446078,"Reaper Man","Terry Pratchett","Fantasy|Adventure|lighthearted|Adventurous|funny|medium|Thriller","They say there are only two things you can count on ...But that was before DEATH started pondering the existential. Of course, the last thing anyone needs is a squeamish Grim Reaper and soon his Discworld bosses have sent him off with best wishes and a well-earned gold watch. Now DEATH is having the time of his life, finding greener pastures where he can put his scythe to a whole new use. But like every cutback in an important public service, DEATH's demise soon leads to chaos and unrest -- literally, for those whose time was supposed to be up, like Windle Poons. The oldest geezer in the entire faculty of Unseen University -- home of magic, wizardry, and big dinners -- Windle was looking forward to a wonderful afterlife, not this boring been-there-done-that routine. To get the fresh start he deserves, Windle and the rest of Ankh-Morpork's undead and underemployed set off to find DEATH and save the world for the living (and everybody else, of course).","https://assets.hardcover.app/editions/28714778/4f05ae68-a753-4195-a614-292f9912cf59.jpg"
435966,"Bunny","Mona Awad","Literary Fiction|Magical Realism|Adventurous|dark|funny|tense|fast|Character driven","""We were just these innocent girls in the night trying to make something beautiful. We nearly died. We very nearly did, didn't we?"" Samantha Heather Mackey couldn't be more of an outsider in her small, highly selective MFA program at New England's Warren University. A scholarship student who prefers the company of her dark imagination to that of most people, she is utterly repelled by the rest of her fiction writing cohort--a clique of unbearably twee rich girls who call each other ""Bunny,"" and seem to move and speak as one. But everything changes when Samantha receives an invitation to the Bunnies' fabled ""Smut Salon,"" and finds herself inexplicably drawn to their front door--ditching her only friend, Ava, in the process. As Samantha plunges deeper and deeper into the Bunnies' sinister yet saccharine world, beginning to take part in the ritualistic off-campus ""Workshop"" where they conjure their monstrous creations, the edges of reality begin to blur. Soon, her friendships with Ava and the Bunnies will be brought into deadly collision. The spellbinding new novel from one of our most fearless chroniclers of the female experience, Bunny is a down-the-rabbit-hole tale of loneliness and belonging, friendship and desire, and the fantastic and terrible power of the imagination. Named a Best Book of 2019 by TIME, Vogue, Electric Literature, and The New York Public Library","https://assets.hardcover.app/edition/27393723/f14fe0c5dd31bd934590afeb8b8b7aaa9abe3bcc.jpeg"
274620,"Breakfast of Champions","Kurt Vonnegut","Classics|Science Fiction|Fantasy|medium|1973|Fiction|male author|United States","Breakfast Of Champions is vintage Vonnegut. One of his favorite characters, aging writer Kilgore Trout, finds to his horror that a Midwest car dealer is taking his fiction as truth. The result is murderously funny satire as Vonnegut looks at war, sex, racism, success, politics, and pollution in America and reminds us how to see the truth.From the Trade Paperback edition.","https://assets.hardcover.app/editions/8338232/1627766390142986.jpg"
1244658,"Emily Wilde's Encyclopaedia of Faeries","Heather Fawcett","Adventurous|funny|mysterious|tense|medium|Character driven|Loveable Characters","""She is a genius scholar and a meticulous researcher who is writing the world’s first encyclopaedia of faerie lore. But Emily Wilde is not good at people. She could never make small talk at a party—or even get invited to one. And she prefers the company of her books, her dog, Shadow, and the Fair Folk to other people. So when she arrives in the hardscrabble village of Hrafnsvik, Emily has no intention of befriending the gruff townsfolk. Nor does she care to spend time with another new arrival: her dashing and insufferably handsome academic rival Wendell Bambleby, who manages to charm the townsfolk, muddle Emily’s research, and utterly confound and frustrate her. But as Emily gets closer and closer to uncovering the secrets of the Hidden Ones—the most elusive of all faeries—lurking in the shadowy forest outside the town, she also finds herself on the trail of another mystery: Who is Wendell Bambleby, and what does he really want? To find the answer, she’ll have to unlock the greatest mystery of all—her own heart.""-- Provided by Amazon","https://assets.hardcover.app/editions/30590667/1785565836815120.jpg"
236440,"Twenty Thousand Leagues Under the Sea","Jules Verne","Classics|Science Fiction|Adventure|Fantasy|Young Adult|Adventurous|challenging","Prompted by disturbing reports of an enormous sea monster, marine biologist Pierre Aronnax joins an expedition to find and destroy it. After barely surviving an attack on the creature, the voyagers discover that their quarry is in fact a remarkably advanced submarine, the Nautilus . Its creator, Captain Nemo, is driven by a thirst for knowledge and by a hatred of civilization—and he refuses to let his “guests” leave. As Aronnax and his companions plot to escape, they are taken on a whirlwind tour of undersea marvels, including volcanoes, a giant squid, and the ruins of Atlantis. Twenty Thousand Leagues Under the Sea is just as gripping and fantastical a read as it was a century and a half ago, when Jules Verne first imagined traveling beyond the bounds of the possible.","https://assets.hardcover.app/external_data/61022899/633d2619467522d36677861d0fba58398714a23d.jpeg"
455976,"Nettle & Bone","T. Kingfisher","Adventurous|dark|funny|medium|Plot driven|Loveable Characters|Diverse Characters","After years of seeing her sisters suffer at the hands of an abusive prince, Marra—the shy, convent-raised, third-born daughter—has finally realized that no one is coming to their rescue. No one, except for Marra herself. Seeking help from a powerful gravewitch, Marra is offered the tools to kill a prince—if she can complete three impossible tasks. But, as is the way in tales of princes, witches, and daughters, the impossible is only the beginning. On her quest, Marra is joined by the gravewitch, a reluctant fairy godmother, a strapping former knight, and a chicken possessed by a demon. Together, the five of them intend to be the hand that closes around the throat of the prince and frees Marra's family and their kingdom from its tyrannous ruler at last.","https://assets.hardcover.app/edition/30766119/c5fbdec67a798c95d8893ff85df87874331f7cb5.jpeg"
193169,"Inkheart","Cornelia Funke","Young Adult|Adventure|Classics|Fiction|Adventurous|slow|A mix driven","One cruel night, Meggie's father reads aloud from a book called INKHEART-- and an evil ruler escapes the boundaries of fiction and lands in their living room. Suddenly, Meggie is smack in the middle of the kind of adventure she has only read about in books. Meggie must learn to harness the magic that has conjured this nightmare. For only she can change the course of the story that has changed her life forever. This is INKHEART--a timeless tale about books, about imagination, about life. Dare to read it aloud.","https://assets.hardcover.app/edition/31488702/9bd3946c-ce3e-4825-afa5-5f717c348374.jpg"
55373,"The Dark Tower","Stephen King","Horror|Fantasy|Adventurous|dark|emotional|medium|A mix driven|Diverse Characters","The Dark Tower series tells the story of Roland Deschain, Mid-World’s last gunslinger, who is traveling southeast across Mid-World’s post-apocalyptic landscape, searching for the powerful but elusive magical edifice known as The Dark Tower. Located in the fey region of End-World, amid a sea of singing red roses, the Dark Tower is the nexus point of the time-space continuum. It is the heart of all worlds, but it is also under threat. Someone, or something, is using the evil technology of the Great Old Ones to destroy it. In Roland’s where and when, the world has already begun to move on. Time and direction are in drift, and the fabric of reality is fraying. However, things are about to get much worse. The six invisible magnetic Beams, which maintain the alignment of time, space, size, and dimension, are weakening. Because of this, the Tower itself is foundering. Unless Roland can find a way to save the Beams and stabilize the Tower, all of reality will blink out of existence. Inspired in equal parts by Robert Browning’s poem, “Childe Roland to the Dark Tower Came,” J.R.R. Tolkien’s Lord of the Rings, and Sergio Leone’s spaghetti Western classics, The Dark Tower series is an epic of Arthurian proportions. It is Stephen King’s magnum opus, and is the center of his amazing creative universe. ([source][1]) Contains: - [The Gunslinger][2] - [The Drawing of the Three][3] - [The Waste Lands][4] - [Wizard and Glass][5] - [Wolves of the Calla][6] - [Song of Susannah][7] - [The Dark Tower][8] [1]: https://stephenking.com/darktower/book/ [2]: https://openlibrary.org/works/OL81628W [3]: https://openlibrary.org/works/OL81616W [4]: https://openlibrary.org/works/OL81625W [5]: https://openlibrary.org/works/OL149219W/Wizard_and_Glass [6]: https://openlibrary.org/works/OL81594W [7]: https://openlibrary.org/works/OL149200W [8]: https://openlibrary.org/works/OL149195W","https://assets.hardcover.app/edition/30570135/d707a3575bc01a586865efed238b143e28d7405f.jpeg"
378244,"Song of Susannah","Stephen King","Fantasy|Horror|Science Fiction|Adventure|Dystopian|Young Adult|General|Fantasy fiction","Susannah has used the power of Black Thirteen to get to New York where she can give birth to a child fated to grow up as Roland's nemesis. Jake and Father Callahan set out to break her date with destiny and to find Calvin Tower, owner of the vacant lot where a magical rose grows - a rose that must be saved at all costs. Meanwhile, Roland and Eddie tumble into Maine in the Summer of 1977. Here they are greeted by the gangster Balazar and must face their maker, a man called Stephen King...","https://assets.hardcover.app/edition/30738153/6a1b1d95-89de-49c1-ad73-9459177be194.jpg"
429099,"From Blood and Ash","Jennifer L. Armentrout","Fantasy|Young Adult|dark|mysterious|Adventurous|fast|Plot driven|emotional","""The life of the Maiden is solitary. Never to be touched. Never to be looked upon. Never to be spoken to. Never to experience pleasure. Waiting for the day of her Ascension, she would rather be with the guards, fighting back the evil that took her family, than preparing to be found worthy by the gods. But the choice has never been hers. A Duty… The entire kingdom’s future rests on Poppy’s shoulders, something she’s not even quite sure she wants for herself. Because a Maiden has a heart. And a soul. And longing. And when Hawke, a golden-eyed guard honor bound to ensure her Ascension, enters her life, destiny and duty become tangled with desire and need. He incites her anger, makes her question everything she believes in, and tempts her with the forbidden. A Kingdom… Forsaken by the gods and feared by mortals, a fallen kingdom is rising once more, determined to take back what they believe is theirs through violence and vengeance. And as the shadow of those cursed draws closer, the line between what is forbidden and what is right becomes blurred. Poppy is not only on the verge of losing her heart and being found unworthy by the gods, but also her life when every blood-soaked thread that holds her world together begins to unravel.""-- Provided by Amazon","https://assets.hardcover.app/edition/29984656/71784495ced6b827b22b949e1b86f3f947ac881e.jpeg"
435907,"Authority","Jeff VanderMeer","Science Fiction|Fantasy|Dystopian|Fiction|challenging|mysterious|tense|slow","""Following the tumultuous twelfth expedition chronicled in Annihilation, the agency is in complete disarray. John Rodriguez (aka “Control”) is the Southern Reach’s newly appointed head. Working with a distrustful but desperate team, a series of frustrating interrogations, a cache of hidden notes, and hours of profoundly troubling video footage, Control begins to penetrate the secrets of Area X. But with each discovery he must confront disturbing truths about himself and the agency he’s pledged to serve.""-- Provided by Amazon","https://assets.hardcover.app/edition/30769443/00a70122-9bb2-4674-85e9-1946f5e7ae35.jpg"
33577,"The Reptile Room","Lemony Snicket","Young Adult|Fantasy|Adventure|Classics|Historical Fantasy|Juvenile Fiction","Book 2 of A Series of Unfortunate Events. The three unluckiest children in the world return for another misfortunate adventure. The Baudelaire children survived their first encounter with the dastardly and scheming Olaf, but the Count doesn't give up easily. Nor does the Baudelaire luck ever seem to improve.","https://assets.hardcover.app/edition/29733844/107518b9-b92b-4d46-8d1d-f4ddef1cc5af.jpg"
213831,"Small Favor","Jim Butcher","Fantasy|Science Fiction|Adventure|Adventurous|funny|A mix driven|Loveable Characters|Diverse Characters","No one's tried to kill Harry Dresden for almost an entire year, and his life finally seems to be calming down. For once, the future looks fairly bright. But the past casts one hell of a long shadow. An old bargain has placed Harry in debt to Mab, monarch of the Winter Court of the Sidhe, the Queen of Air and Darkness-and she's calling in her marker. It's a small favor he can't refuse...one that will trap Harry Dresden between a nightmarish foe and an equally deadly ally, and one that will strain his skills- and loyalties-to their very limits.It figures. Everything was going too well to last...","https://assets.hardcover.app/edition/30422731/507bdab33027b79e3609c563d00388d6c35b2558.jpeg"
446110,"Men at Arms","Terry Pratchett","Fantasy|Fiction|Humor|Adventurous|emotional|mysterious|funny|lighthearted","Second book of the original and best CITY WATCH series, now reinterpreted in BBC's The Watch 'Funny, wise and mock heroic . . . The funniest and best crafted book I have read all year' Sunday Express The Discworld is very much like our own - if our own were to consist of a flat planet balanced on the back of four elephants which stand on the back of a giant turtle, that is . . . __________________ 'What's so hard about pulling a sword out of a stone? The real work's already been done. You ought to make yourself useful and find the man who put the sword in the stone in the first place.' The City Watch needs MEN! But what it's got includes Corporal Carrot (technically a dwarf), Lance-constable Cuddy (really a dwarf), Lance-constable Detritus (a troll), Lance-constable Angua (a woman... most of the time) and Corporal Nobbs (disqualified from the human race for shoving). And they need all the help they can get, because someone in Ankh-Morpork has been getting dangerous ideas - about crowns and legendary swords, and destiny. And the problem with destiny is, of course, that she is not always careful where she points her finger. One minute you might be minding your own business on a normal if not spectacular career path, the next you might be in the frame for the big job, like saving the world . . .","https://assets.hardcover.app/edition/31582374/88771cf4b1e616acba40d01f1019e7436746395a.jpeg"
240343,"The Collapsing Empire","John Scalzi","Science Fiction|Space|Fantasy|Adventure|Adventurous|funny|fast|Plot driven","Our universe is ruled by physics. Faster than light travel is impossible—until the discovery of The Flow, an extradimensional field available at certain points in space-time, which can take us to other planets around other stars. Riding The Flow, humanity spreads to innumerable other worlds. Earth is forgotten. A new empire arises, the Interdependency, based on the doctrine that no one human outpost can survive without the others. It’s a hedge against interstellar war—and, for the empire’s rulers, a system of control. The Flow is eternal—but it’s not static. Just as a river changes course, The Flow changes as well. In rare cases, entire worlds have been cut off from the rest of humanity. When it’s discovered that the entire Flow is moving, possibly separating all human worlds from one another forever, three individuals—a scientist, a starship captain, and the emperox of the Interdependency—must race against time to discover what, if anything, can be salvaged from an interstellar empire on the brink of collapse.","https://assets.hardcover.app/edition/15325920/4ebb8fa2-9652-4760-909e-a50df058734c.jpg"
467479,"The Tower of the Swallow","Andrzej Sapkowski","High Fantasy|Fantasy|Fantasy fiction|Fiction|Adventure|War|Adventurous|dark","Ciri, the child of prophecy, has vanished. Hunted by friends and foes alike, she has taken on the guise of a petty bandit and lives free for the first time in her life. But the net around her is closing. Geralt, the Witcher, has assembled a group of allies determined to rescue her. Both sides of the war have sent brutal mercenaries to hunt her down. Her crimes have made her famous. There is only one place left to run. The tower of the swallow is waiting...","https://assets.hardcover.app/book/467479/d15df3e8-e93a-4803-85d1-2010285cb0a4.jpg"
10411,"A Conjuring of Light","V.E. Schwab","Fantasy|Young Adult|LGBTQ|Adventure|slow|Adventurous","THE BALANCE OF POWER HAS FINALLY TIPPED.... The precarious equilibrium among four Londons has reached its breaking point. Once brimming with the red vivacity of magic, darkness casts a shadow over the Maresh Empire, leaving a space for another London to rise. WHO WILL CRUMBLE? Kell—once assumed to be the last surviving Antari—begins to waver under the pressure of competing loyalties. And in the wake of tragedy, can Arnes survive? WHO WILL RISE? Lila Bard, once a commonplace—but never common—thief, has survived and flourished through a series of magical trials. But now she must learn to control the magic, before it bleeds her dry. Meanwhile, the disgraced Captain Alucard Emery of the Night Spire collects his crew, attempting a race against time to acquire the impossible. WHO WILL TAKE CONTROL? And an ancient enemy returns to claim a crown while a fallen hero tries to save a world in decay.","https://assets.hardcover.app/edition/20773910/35e504459a9d8d7aa196f551babdbfc5ba5307be.jpeg"
94361,"Going Postal","Terry Pratchett","Fantasy|Young Adult|Adventure|Science Fiction|Urban Fantasy|Adventurous|funny|lighthearted","A splendid send-up of government, the postal system, and everything that lies in between in this newest entry in Terry Pratchett’s internationally bestselling Discworld series. Convicted con man and forger Moist von Lipwig is given a choice: Face the hangman’s noose, or get Ankh Morpork’s ancient Post Office up and running efficiently! It was a tough decision . . . Now, the former criminal is facing really big problems. There’s tons of undelivered mail. Ghosts are talking to him. One of the postmen is 18,000 years old. And you really wouldn’t want to know what his new girlfriend can do with a shoe. To top it all off, shadowy characters don’t want the mail moved. Instead, they want him dead—deader than all those dead letters. (And here he’d thought that all he’d have to face was rain, snow, and gloom of night . . .)","https://assets.hardcover.app/editions/30615143/2f7d0857-5926-4f7b-9122-8987f0f61ce4.jpg"
321898,"If We Were Villains","M.L. Rio","Fiction|Mystery|Thriller|dark|mysterious|tense|medium|Character driven","On the day Oliver Marks is released from jail, the man who put him there is waiting at the door. Detective Colborne wants to know the truth, and after ten years, Oliver is finally ready to tell it. A decade ago: Oliver is one of seven young Shakespearean actors at Dellecher Classical Conservatory, a place of keen ambition and fierce competition. In this secluded world of firelight and leather-bound books, Oliver and his friends play the same roles onstage and off: hero, villain, tyrant, temptress, ingénue, extras. But in their fourth and final year, good-natured rivalries turn ugly, and on opening night real violence invades the students’ world of make-believe. In the morning, the fourth-years find themselves facing their very own tragedy, and their greatest acting challenge yet: convincing the police, each other, and themselves that they are innocent. If We Were Villains was named one of Bustle's Best Thriller Novels of the Year, and Mystery Scene says, ""A well-written and gripping ode to the stage...A fascinating, unorthodox take on rivalry, friendship, and truth.""","https://assets.hardcover.app/book_mappings/7332896/3d6f1c74c62f208ce1605c61bab47389b771bcbd.jpeg"
242555,"Best Served Cold","Joe Abercrombie","Fantasy|Adventure|Young Adult|War|Adventurous|dark|medium|challenging","War may be hell, but for Monza Murcatto, a solider of considerable fortune; it's a damn good way of making money too. Her victories have made her popular - a shade too popular for her employer's taste. Betrayed and left for dead, Murcatto's reward is a broken body and a burning hunger for vengeance. Whatever the cost, seven men must die. Duke Orso imagines that he can become king by ending the civil wars that have devastated Styria, but he errs by trying to kill his overly popular general, mercenary Monza Murcatto. Recovering from her massive injuries and mourning her murdered brother, Monza vows vengeance on Orso and half a dozen of his accomplices. ""Joe Abercrombie takes the grand tradition of high fantasy literature and drags it down into the gutter, in the best possible way."" --- Time ""Abercrombie is both fiendishly inventive and solidly convincing, especially when sprinkling his appallingly vivid combat scenes with humor so dark that it's almost ultraviolet."" --- Publishers Weekly ""A satisfyingly brutal fantasy quest. BEST SERVED COLD? Modern fantasy doesn't get much hotter than this."" --- Dave Bradley, SFX ""Abercrombie has written the finest epic fantasy trilogy in recent memory. He's one writer that no one should miss."" --- Junot Diaz on The First Law Trilogy","https://assets.hardcover.app/external_data/29658586/3d32fa4da167fff60fceaacccddda4d805b4f817.jpeg"
20256,"The Player of Games","Iain M. Banks","Science Fiction|Fantasy|Space|Adventure|Aliens|Adventurous|tense|medium","The Culture - a human/machine symbiotic society - has thrown up many great Game Players, and one of the greatest is Gurgeh. Jernau Morat Gurgeh. The Player of Games. Master of every board, computer, and strategy. Bored with success, Gurgeh travels to the Empire of Azad, cruel and incredibly wealthy, to try their fabulous game ... a game so complex, so like life itself, that the winner becomes emperor. Mocked, blackmailed, almost murdered, Gurgeh accepts the game, and with it the challenge of his life - a very possibly his death.","https://assets.hardcover.app/external_data/32795191/f4bee267e6e4d8d51e92e1daa8d1e7597abdf0b0.jpeg"
1643361,"The Serpent and the Wings of Night","Carissa Broadbent","Adventurous|medium|A mix driven|challenging|fast|Character driven","""The adopted human daughter of the Nightborn vampire king, Oraya carved her place in a world designed to kill her. Her only chance to become something more than prey is entering the Kejari: a legendary tournament held by the goddess of death herself. But winning won’t be easy amongst the most vicious warriors from all three vampire houses. To survive, Oraya is forced to make an alliance with a mysterious rival. Everything about Raihn is dangerous. He is a ruthless vampire, an efficient killer, an enemy to her father’s crown… and her greatest competition. Yet, what terrifies Oraya most of all is that she finds herself oddly drawn to him. But there’s no room for compassion in the Kejari. War brews, shattering everything that Oraya thought she knew about her home. And Raihn may understand her more than anyone – but their blossoming attraction could be her downfall, in a kingdom where nothing is more deadly than love.""-- Provided by Amazon","https://assets.hardcover.app/external_data/60687109/d35fc864053dac9e00d75b78846acb8e453c2e78.jpeg"
203914,"Uglies","Scott Westerfeld","Young Adult|Dystopian|Science Fiction|Fantasy|Adventure|Adventurous|mysterious|reflective","Everybody gets to be supermodel gorgeous. What could be wrong with that? Tally is about to turn sixteen, and she can't wait. Not for her license -- for turning pretty. In Tally's world, your sixteenth birthday brings an operation that turns you from a repellent ugly into a stunningly attractive pretty and catapults you into a high-tech paradise where your only job is to have a really great time. In just a few weeks Tally will be there. But Tally's new friend Shay isn't sure she wants to be pretty. She'd rather risk life on the outside. When Shay runs away, Tally learns about a whole new side of the pretty world -- and it isn't very pretty. The authorities offer Tally the worst choice she can imagine: find her friend and turn her in, or never turn pretty at all. The choice Tally makes changes her world forever.","https://assets.hardcover.app/editions/30714503/3417959155055859.jpg"
379979,"A Discovery of Witches","Deborah Harkness","Fiction|Fantasy|Romance|mysterious|slow-paced|fiction|romance|Adventurous","When historian Diana Bishop opens an alchemical manuscript in the Bodleian Library, it's an unwelcome intrusion of magic into her carefully ordered life. Though Diana is a witch of impeccable lineage, the violent death of her parents while she was still a child convinced her that human fear is more potent than any witchcraft. Now Diana has unwittingly exposed herself to a world she's kept at bay for years; one of powerful witches, creative, destructive daemons and long-lived vampires. Sensing the significance of Diana's discovery, the creatures gather in Oxford, among them the enigmatic Matthew Clairmont, a vampire geneticist. Diana is inexplicably drawn to Matthew and, in a shadowy world of half-truths and old enmities, ties herself to him without fully understanding the ancient line they are crossing. As they begin to unlock the secrets of the manuscript and their feelings for each other deepen, so the fragile balance of peace unravels.","https://assets.hardcover.app/edition/14846265/ec59a99bd5b11e161f1f16a31e49e82f9c08e2bf.jpeg"
187503,"Turn Coat","Jim Butcher","Fantasy|Adventure|Science Fiction|Young Adult|Mystery|Chicago (Ill.)|Fiction|Adventurous","The Warden Morgan has been accused of treason against the Wizards of the White Council and theres only one, final punishment for that crime. He's on the run, wants his name cleared, and needs someone with a knack for backing the underdog. Someone like Harry Dresden... Now, Harry must uncover a traitor within the Council, keep a less-than-agreeable Morgan under wraps, and avoid coming under scrutiny himself. And a single mistake may cost someone his headsomeone like Harry","https://assets.hardcover.app/external_data/45078473/8f86a89227f7c6276c812a484b135d627b9af5de.jpeg"
